approach,model,task,segment_interval,number_of_users,accuracy,confidence,user_accuracies,user_confidences,feature_frequency,epochs
PerSeanceApproach,AdaBoost,1,8,15,0.583983424592112,0.585193184066738,"{7: 0.9625, 8: 1.0, 10: 1.0, 11: 0.9782608695652174, 13: 0.27419354838709675, 14: 0.7295081967213115, 16: 0.918918918918919, 17: 0.9333333333333332, 18: 0.08152173913043478, 20: 0.13636363636363635, 21: 0.013605442176870748, 22: 0.4444444444444445, 23: 0.9411764705882353, 24: 0.4932432432432432, 25: 0.94, 26: 0.5855263157894737, 27: 0.0546875}","{7: 0.8960439345896254, 8: 0.9899419480733805, 10: 0.9974968229672577, 11: 0.9731575897349339, 13: 0.26190013831588665, 14: 0.7114323574342187, 16: 0.8966534672173868, 17: 0.9324495823712439, 18: 0.09086541074253915, 20: 0.12139837629184537, 21: 0.01838150852611885, 22: 0.42194107434315614, 23: 0.9342162773823164, 24: 0.5040706083710309, 25: 0.9373669054148467, 26: 0.5279968669119924, 27: 0.08971304229447517}","{'fa_me': 1.0, 'fb_me': 1.0, 'm_max': 1.0, 'gx_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0}",4
PerSeanceApproach,GradientBoosting,1,8,15,0.583535336133441,0.545873299960405,"{7: 0.8187500000000001, 8: 0.9907407407407407, 10: 0.9931972789115647, 11: 0.9710144927536232, 13: 0.18548387096774194, 14: 0.3155737704918033, 16: 0.891891891891892, 17: 0.9555555555555556, 18: 0.23369565217391303, 20: 0.07575757575757576, 21: 0.20408163265306123, 22: 0.41414141414141414, 23: 0.9411764705882353, 24: 0.2364864864864865, 25: 0.86, 26: 0.3092105263157895, 27: 0.7890625}","{7: 0.796301650505242, 8: 0.9528875495787135, 10: 0.9785079460449416, 11: 0.9353183768148542, 13: 0.1425990738620556, 14: 0.2345494255362882, 16: 0.8637568177646021, 17: 0.9395413557056916, 18: 0.1889133482440242, 20: 0.11048542802294062, 21: 0.13999407433105907, 22: 0.37833289638171186, 23: 0.9281249682243281, 24: 0.20309072679130502, 25: 0.8207341139498626, 26: 0.30762424271006816, 27: 0.790262855811264}","{'fa_me': 1.0, 'fb_me': 1.0, 'm_max': 1.0, 'gx_me': 1.0, 'm_me': 1.0, 'm_min': 1.0, 'ay_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0}",4
PerSeanceApproach,LinearDiscriminantAnalysis,2,8,15,0.508738344962371,0.524642504710383,"{7: 1.0, 8: 0.0, 9: 0.1111111111111111, 10: 0.0, 11: 1.0, 13: 0.0, 14: 0.28629032258064513, 15: 0.7394957983193278, 16: 0.9945652173913043, 17: 0.7162162162162162, 18: 0.06569343065693431, 19: 0.9894179894179894, 20: 0.0, 21: 0.13636363636363635, 22: 0.7840909090909091, 23: 0.6747967479674797, 24: 0.8188405797101449, 25: 0.9333333333333333, 26: 0.9311594202898551, 27: 0.25}","{7: 0.9999999998086979, 8: 3.990414812634112e-09, 9: 0.13108181091919568, 10: 0.00020885531498198232, 11: 0.9999999835861935, 13: 4.102367863326844e-27, 14: 0.2871773528297566, 15: 0.7317771266356994, 16: 0.9942301266851018, 17: 0.7236530836402904, 18: 0.06758687565655315, 19: 0.9835528835440644, 20: 0.0017794800439905865, 21: 0.11694535798750927, 22: 0.7695444767429027, 23: 0.6062847745033094, 24: 0.7354370932906199, 25: 0.9378482707771285, 26: 0.9124297915224677, 27: 0.2595723038742585}","{'m_max': 1.0, 'fa_me': 0.5, 'm_me': 0.75, 'a_me': 1.0, 'm_min': 1.0, 'fd_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.25, 'fb_me': 0.5}",4
PerSeanceApproach,RandomForest,2,8,15,0.569040027227759,0.412058965238901,"{7: 1.0, 8: 0.27999999999999997, 9: 0.0, 10: 0.0625, 11: 1.0, 13: 0.0, 14: 0.6209677419354839, 15: 0.8291316526610645, 16: 0.9021739130434783, 17: 0.7567567567567568, 18: 0.2737226277372263, 19: 0.9682539682539683, 20: 0.3974358974358974, 21: 0.36931818181818177, 22: 0.5909090909090909, 23: 0.6178861788617886, 24: 0.19565217391304346, 25: 0.9666666666666667, 26: 0.9601449275362319, 27: 1.0}","{7: 0.6305645575107544, 8: 0.1996837279895123, 9: 0.08954500110229277, 10: 0.1414928145664589, 11: 0.7182507489327801, 13: 0.06014803940845608, 14: 0.39680928615795047, 15: 0.5669319300952704, 16: 0.7031968836379502, 17: 0.6647265305077805, 18: 0.20770810704147835, 19: 0.7101379650625682, 20: 0.17590202981669326, 21: 0.26428775139002414, 22: 0.26071772955579775, 23: 0.3524007026594678, 24: 0.1874450300102474, 25: 0.6673877728174602, 26: 0.7451038748640652, 27: 0.7016617276718382}","{'m_max': 1.0, 'fa_me': 0.5, 'm_me': 0.75, 'a_me': 1.0, 'm_min': 1.0, 'fd_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.25, 'fb_me': 0.5}",4
PerSeanceApproach,AdaBoost,2,8,15,0.593523800893753,0.585611046626629,"{7: 1.0, 8: 0.1822222222222222, 9: 0.14814814814814814, 10: 0.22159090909090912, 11: 1.0, 13: 0.04804804804804805, 14: 0.5806451612903225, 15: 0.8431372549019608, 16: 0.9021739130434783, 17: 0.8378378378378378, 18: 0.5364963503649636, 19: 0.9894179894179894, 20: 0.08974358974358976, 21: 0.3181818181818182, 22: 0.7556818181818182, 23: 0.5447154471544716, 24: 0.2101449275362319, 25: 1.0, 26: 0.9601449275362319, 27: 0.7307692307692307}","{7: 0.9997998914677577, 8: 0.19249811735497827, 9: 0.1504653164976159, 10: 0.20377993344127268, 11: 0.9999317522979755, 13: 0.056700254302868326, 14: 0.5695709968794421, 15: 0.8381748811573475, 16: 0.9037808805677969, 17: 0.8389961753244363, 18: 0.5067066651254124, 19: 0.9675537836903062, 20: 0.12957109752725757, 21: 0.31637572887041443, 22: 0.701800972049628, 23: 0.5321958256955407, 24: 0.2140683145245772, 25: 0.9969426056390781, 26: 0.9621939867936371, 27: 0.7290813847902695}","{'m_max': 1.0, 'fa_me': 0.5, 'm_me': 0.75, 'a_me': 1.0, 'm_min': 1.0, 'fd_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.25, 'fb_me': 0.5}",4
PerSeanceApproach,GradientBoosting,2,8,15,0.491552418882927,0.464419823527378,"{7: 0.9858490566037736, 8: 0.0, 9: 0.18518518518518517, 10: 0.20454545454545453, 11: 1.0, 13: 0.22822822822822822, 14: 0.6290322580645161, 15: 0.6946778711484595, 16: 0.875, 17: 0.7837837837837838, 18: 0.0, 19: 0.7724867724867724, 20: 0.0, 21: 0.23863636363636365, 22: 0.1590909090909091, 23: 0.5284552845528455, 24: 0.13043478260869565, 25: 0.8333333333333334, 26: 0.9637681159420289, 27: 0.8846153846153846}","{7: 0.9749752879206284, 8: 0.006868396527596788, 9: 0.19593547977107995, 10: 0.1866710960944086, 11: 0.9086879990875796, 13: 0.07769291925665582, 14: 0.6085926261185598, 15: 0.5858013859984688, 16: 0.8442274618909343, 17: 0.7383233175922377, 18: 0.04604385917394424, 19: 0.7609195125074758, 20: 0.05804101651270377, 21: 0.21087566443547087, 22: 0.13598964326012786, 23: 0.36584690635942474, 24: 0.11650537092360569, 25: 0.8426578038723512, 26: 0.9540104964598977, 27: 0.825496863670396}","{'m_max': 1.0, 'fa_me': 0.5, 'm_me': 0.75, 'a_me': 1.0, 'm_min': 1.0, 'fd_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'nr_me': 0.25, 'fb_me': 0.5}",4
PerSeanceApproach,LinearDiscriminantAnalysis,3,8,15,0.643237924505795,0.649729348961272,"{7: 1.0, 8: 0.3023255813953488, 9: 1.0, 10: 0.0, 11: 1.0, 13: 0.7559523809523809, 15: 1.0, 16: 0.9523809523809523, 17: 0.5284090909090908, 18: 0.0, 19: 0.9669811320754718, 21: 0.0, 22: 0.22058823529411764, 23: 0.5454545454545454, 24: 0.47857142857142854, 25: 1.0, 26: 0.9696969696969697, 27: 0.856060606060606}","{7: 0.9999999989240291, 8: 0.30176843392836034, 9: 0.9999968104483206, 10: 5.91621840344048e-10, 11: 0.9998620320774345, 13: 0.6326593950255057, 15: 0.9946174825247714, 16: 0.9299645976984614, 17: 0.5444960616545005, 18: 0.0007278242906237869, 19: 0.9273262254210191, 21: 0.0001589051129419037, 22: 0.23735014189720566, 23: 0.5434812013305729, 24: 0.4752879122663365, 25: 0.9804479525695421, 26: 0.9697120722787385, 27: 0.8395375117870868}","{'az_me': 0.25, 'fb_me': 1.0, 'fa_me': 1.0, 'fc_me': 1.0, 'gx_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'a_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'g_me': 0.25, 'm_min': 0.25, 'm_me': 0.25}",4
PerSeanceApproach,RandomForest,3,8,15,0.645896854137398,0.496712984122074,"{7: 0.9871794871794872, 8: 0.9534883720930232, 9: 1.0, 10: 0.25, 11: 1.0, 13: 0.18452380952380953, 15: 0.9696969696969697, 16: 0.9345238095238095, 17: 0.30113636363636365, 18: 0.0, 19: 0.9339622641509433, 21: 0.078125, 22: 0.3529411764705882, 23: 0.5511363636363636, 24: 0.4214285714285715, 25: 0.9736842105263158, 26: 1.0, 27: 1.0}","{7: 0.7574163885882635, 8: 0.6077560872589941, 9: 0.6894200787005962, 10: 0.19727657319454195, 11: 0.6193736318468643, 13: 0.14074201625094482, 15: 0.5811848432239057, 16: 0.7751262199482065, 17: 0.37522328192640697, 18: 0.06754671556122449, 19: 0.7366905744609165, 21: 0.16630541675121752, 22: 0.24739333460656993, 23: 0.431743805239899, 24: 0.33602497197742737, 25: 0.546495585554796, 26: 0.7904321136565454, 27: 0.788112463924964}","{'az_me': 0.25, 'fb_me': 1.0, 'fa_me': 1.0, 'fc_me': 1.0, 'gx_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'a_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'g_me': 0.25, 'm_min': 0.25, 'm_me': 0.25}",4
PerSeanceApproach,AdaBoost,3,8,15,0.67465072079848,0.682561781365791,"{7: 0.9871794871794872, 8: 0.872093023255814, 9: 1.0, 10: 0.3716216216216216, 11: 1.0, 13: 0.11309523809523808, 15: 0.9924242424242425, 16: 1.0, 17: 0.5227272727272727, 18: 0.0, 19: 1.0, 21: 0.09375, 22: 0.27941176470588236, 23: 0.5284090909090909, 24: 0.44999999999999996, 25: 0.9473684210526315, 26: 1.0, 27: 1.0}","{7: 0.9908874049555918, 8: 0.8772439565464841, 9: 0.9994868931199925, 10: 0.316340364077236, 11: 0.9999640357103504, 13: 0.13570900299144753, 15: 0.989439192062441, 16: 0.9991753798036211, 17: 0.5211707564105172, 18: 0.0016970835903015202, 19: 0.9913498943021316, 21: 0.11568323179984606, 22: 0.29359278629736896, 23: 0.5503101329684145, 24: 0.4440850665657731, 25: 0.9114054932484161, 26: 0.9987294046936437, 27: 0.9999983376246777}","{'az_me': 0.25, 'fb_me': 1.0, 'fa_me': 1.0, 'fc_me': 1.0, 'gx_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'a_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'g_me': 0.25, 'm_min': 0.25, 'm_me': 0.25}",4
PerSeanceApproach,GradientBoosting,3,8,15,0.477064548235288,0.447428405171444,"{7: 0.9743589743589743, 8: 0.6976744186046512, 9: 0.71875, 10: 0.0945945945945946, 11: 0.7172131147540983, 13: 0.023809523809523808, 15: 0.6060606060606061, 16: 0.9107142857142857, 17: 0.2727272727272727, 18: 0.0, 19: 0.7169811320754716, 21: 0.109375, 22: 0.08823529411764706, 23: 0.1875, 24: 0.35, 25: 0.5614035087719299, 26: 1.0, 27: 0.9090909090909091}","{7: 0.9285227967092229, 8: 0.5215195567308888, 9: 0.7181029212497907, 10: 0.09445438817927801, 11: 0.4140678383257822, 13: 0.06314366094257233, 15: 0.17064867899738986, 16: 0.9067679953907286, 17: 0.28475141175242824, 18: 0.035914207570037354, 19: 0.7267955678155111, 21: 0.15042190503157946, 22: 0.11196997122727434, 23: 0.12831934020085312, 24: 0.27839064604202574, 25: 0.5603310171355486, 26: 0.9847890409801031, 27: 0.9163507832120081}","{'az_me': 0.25, 'fb_me': 1.0, 'fa_me': 1.0, 'fc_me': 1.0, 'gx_me': 1.0, 'fd_me': 1.0, 'ay_me': 1.0, 'a_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'g_me': 0.25, 'm_min': 0.25, 'm_me': 0.25}",4
PerSeanceApproach,LinearDiscriminantAnalysis,1,32,15,0.5671906259381,0.505259883171576,"{7: 0.9571428571428572, 8: 0.7142857142857143, 10: 0.6442307692307692, 11: 1.0, 13: 0.0, 14: 0.4609375, 16: 0.8999999999999999, 17: 0.6250000000000001, 18: 0.08333333333333333, 20: 0.5138888888888888, 21: 0.44230769230769235, 22: 0.2361111111111111, 23: 0.5873015873015872, 24: 0.7999999999999999, 25: 0.8901098901098902, 26: 0.014285714285714287, 27: 0.75}","{7: 0.9278748893758398, 8: 0.6946037903689577, 10: 0.6445409955302663, 11: 0.9834309695707416, 13: 0.004939517471698924, 14: 0.4294781084244338, 16: 0.8227911098022723, 17: 0.6129410964195169, 18: 0.06853030974633484, 20: 0.4005197888571832, 21: 0.3446516872959724, 22: 0.26761956335813886, 23: 0.42898830337809, 24: 0.7364487166559227, 25: 0.6769750359501534, 26: 0.06061976176552364, 27: 0.6618046655644452}","{'m_max': 1.0, 'fd_bin_std': 0.125, 'fd_bin_0': 0.375, 'fd_bin_max': 0.375, 'fa_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'm_min': 0.625, 'm_me': 0.625, 'a_me': 0.75, 'fb_me': 0.125}",8
PerSeanceApproach,RandomForest,1,32,15,0.642171324809657,0.390836258449336,"{7: 1.0, 8: 0.7755102040816327, 10: 1.0, 11: 1.0, 13: 0.296875, 14: 0.7578125, 16: 0.9166666666666666, 17: 0.75, 18: 0.513888888888889, 20: 0.0, 21: 0.0, 22: 0.06944444444444445, 23: 0.8888888888888891, 24: 0.7714285714285715, 25: 0.9230769230769232, 26: 0.5571428571428572, 27: 0.6875}","{7: 0.6779233468625151, 8: 0.5725736906234353, 10: 0.6950465849254911, 11: 0.7334926094490826, 13: 0.18015907399891773, 14: 0.34433758553729255, 16: 0.5784106068121693, 17: 0.4944482179182699, 18: 0.2042983962892817, 20: 0.1050418287827142, 21: 0.06486736657439783, 22: 0.1544239549512987, 23: 0.4201010156388446, 24: 0.31279734977324264, 25: 0.6407147098932813, 26: 0.2522088622191301, 27: 0.3235430876848846}","{'m_max': 1.0, 'fd_bin_std': 0.125, 'fd_bin_0': 0.375, 'fd_bin_max': 0.375, 'fa_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'm_min': 0.625, 'm_me': 0.625, 'a_me': 0.75, 'fb_me': 0.125}",8
PerSeanceApproach,AdaBoost,1,32,15,0.611992992259448,0.593750171632161,"{7: 1.0, 8: 0.7959183673469388, 10: 0.9807692307692308, 11: 1.0, 13: 0.34375, 14: 0.6484375, 16: 0.8833333333333334, 17: 0.8611111111111112, 18: 0.1111111111111111, 20: 0.0, 21: 0.019230769230769232, 22: 0.125, 23: 0.7936507936507936, 24: 0.7285714285714286, 25: 0.989010989010989, 26: 0.5142857142857143, 27: 0.625}","{7: 0.9995284997143552, 8: 0.8129960188557834, 10: 0.9804264711332522, 11: 0.9999906920684214, 13: 0.33671498093038454, 14: 0.637201619145926, 16: 0.8871975234212354, 17: 0.8621545629892662, 18: 0.12595046327251885, 20: 0.017263832903321452, 21: 0.027000435789801536, 22: 0.12108298313263541, 23: 0.7785013538456272, 24: 0.6890289580769478, 25: 0.9746028840783687, 26: 0.5189210066431905, 27: 0.5251393640999457}","{'m_max': 1.0, 'fd_bin_std': 0.125, 'fd_bin_0': 0.375, 'fd_bin_max': 0.375, 'fa_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'm_min': 0.625, 'm_me': 0.625, 'a_me': 0.75, 'fb_me': 0.125}",8
PerSeanceApproach,GradientBoosting,1,32,15,0.516575326026099,0.468713047385149,"{7: 1.0, 8: 0.6326530612244898, 10: 0.7788461538461539, 11: 0.9047619047619049, 13: 0.3125, 14: 0.3203125, 16: 0.6499999999999999, 17: 0.7916666666666666, 18: 0.0, 20: 0.013888888888888888, 21: 0.1634615384615385, 22: 0.1527777777777778, 23: 0.9365079365079365, 24: 0.32857142857142857, 25: 0.8461538461538461, 26: 0.41428571428571426, 27: 0.65}","{7: 0.9059630113924969, 8: 0.6021376312233188, 10: 0.7678710308987603, 11: 0.7825407503305024, 13: 0.24970036316640165, 14: 0.20872232713000294, 16: 0.6240633774368592, 17: 0.7571769040097133, 18: 0.007950963162763001, 20: 0.04781011296903412, 21: 0.14576688856225264, 22: 0.14039620504880548, 23: 0.9034862434684386, 24: 0.2704442041560867, 25: 0.7776850513769056, 26: 0.3997461650938248, 27: 0.5868522794137464}","{'m_max': 1.0, 'fd_bin_std': 0.125, 'fd_bin_0': 0.375, 'fd_bin_max': 0.375, 'fa_me': 1.0, 'gx_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'm_min': 0.625, 'm_me': 0.625, 'a_me': 0.75, 'fb_me': 0.125}",8
PerSeanceApproach,LinearDiscriminantAnalysis,2,32,15,0.542583983616031,0.576224298122146,"{7: 1.0, 8: 0.0, 9: 0.11428571428571428, 10: 0.07272727272727272, 11: 1.0, 13: 0.0, 14: 0.3333333333333333, 15: 0.8095238095238095, 16: 1.0, 17: 0.875, 18: 0.0, 19: 1.0, 20: 0.08571428571428572, 21: 0.36363636363636365, 22: 0.36363636363636365, 23: 0.9090909090909091, 24: 0.875, 25: 0.975, 26: 0.9166666666666667, 27: 0.2967032967032967}","{7: 1.0, 8: 4.87910336798064e-07, 9: 0.09357002137422721, 10: 0.07460276478169811, 11: 1.0, 13: 3.623056516038629e-95, 14: 0.3305651242357154, 15: 0.7997583775787411, 16: 0.999987707081022, 17: 0.8713083800922559, 18: 9.076081625387202e-06, 19: 0.99937748949043, 20: 0.09756002649402372, 21: 0.3581680328588295, 22: 0.3721753956731373, 23: 0.9155532535393165, 24: 0.8831729294209886, 25: 0.9749090072109216, 26: 0.9111993846389435, 27: 0.28396007450400534}","{'ay_mcr': 0.875, 'm_max': 0.75, 'az_me': 1.0, 'gy_me': 1.0, 'fd_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'gx_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'fa_bin_6': 0.125, 'fa_me': 0.125, 'm_me': 0.125}",8
PerSeanceApproach,RandomForest,2,32,15,0.647506140691404,0.441851797002302,"{7: 1.0, 8: 0.7894736842105263, 9: 0.0, 10: 0.3090909090909091, 11: 0.9866666666666667, 13: 0.005952380952380952, 14: 0.40625, 15: 0.7952380952380952, 16: 0.9166666666666666, 17: 0.7374999999999999, 18: 0.17714285714285713, 19: 1.0, 20: 0.02857142857142857, 21: 0.8636363636363638, 22: 0.7840909090909091, 23: 0.7142857142857143, 24: 0.6250000000000001, 25: 0.925, 26: 1.0, 27: 0.967032967032967}","{7: 0.646142842648423, 8: 0.32563675334168757, 9: 0.05656181972789116, 10: 0.23827215089203727, 11: 0.6988555958393459, 13: 0.08420580888605445, 14: 0.3238560474537037, 15: 0.44266742252456537, 16: 0.6473076154651675, 17: 0.6110735429067462, 18: 0.21130503918700344, 19: 0.6651343068462209, 20: 0.14474756880024736, 21: 0.42020214420995666, 22: 0.3587735015536862, 23: 0.4320568527342066, 24: 0.34339190015231685, 25: 0.597999007936508, 26: 0.6827395877174522, 27: 0.6243604674095745}","{'ay_mcr': 0.875, 'm_max': 0.75, 'az_me': 1.0, 'gy_me': 1.0, 'fd_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'gx_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'fa_bin_6': 0.125, 'fa_me': 0.125, 'm_me': 0.125}",8
PerSeanceApproach,AdaBoost,2,32,15,0.640305190964339,0.674472852031531,"{7: 1.0, 8: 0.8105263157894738, 9: 0.08571428571428572, 10: 0.5818181818181818, 11: 1.0, 13: 0.059523809523809514, 14: 0.3125, 15: 0.7, 16: 1.0, 17: 0.7749999999999999, 18: 0.18285714285714283, 19: 1.0, 20: 0.11428571428571428, 21: 0.8409090909090908, 22: 0.7840909090909091, 23: 0.6363636363636364, 24: 0.513888888888889, 25: 1.0, 26: 1.0, 27: 0.8021978021978021}","{7: 0.9999926140511554, 8: 0.7933212080231351, 9: 0.06044827953336203, 10: 0.562515945960075, 11: 0.9999321021606695, 13: 0.05863246907855121, 14: 0.34562680984905453, 15: 0.6938097887847544, 16: 0.9986214248092696, 17: 0.7790164597300266, 18: 0.1982807233547761, 19: 0.9999672380357719, 20: 0.14143212437208366, 21: 0.8389730788533775, 22: 0.7893529105108046, 23: 0.624803394728163, 24: 0.5150034873379321, 25: 0.9986570713960348, 26: 0.9979670703988354, 27: 0.7914092265273382}","{'ay_mcr': 0.875, 'm_max': 0.75, 'az_me': 1.0, 'gy_me': 1.0, 'fd_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'gx_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'fa_bin_6': 0.125, 'fa_me': 0.125, 'm_me': 0.125}",8
PerSeanceApproach,GradientBoosting,2,32,15,0.534689962616814,0.530147565446646,"{7: 1.0, 8: 0.8842105263157893, 9: 0.2571428571428571, 10: 0.2181818181818182, 11: 0.8133333333333332, 13: 0.12499999999999999, 14: 0.21875, 15: 0.30476190476190473, 16: 0.9722222222222222, 17: 0.65, 18: 0.05714285714285714, 19: 0.96875, 20: 0.0, 21: 0.36363636363636365, 22: 0.5113636363636364, 23: 0.6753246753246753, 24: 0.40277777777777785, 25: 0.8, 26: 0.9652777777777777, 27: 0.9120879120879122}","{7: 0.9976050095687715, 8: 0.6631859874740018, 9: 0.21345359835047684, 10: 0.1928696002389859, 11: 0.7285353631944327, 13: 0.12929752327003166, 14: 0.21291433674528448, 15: 0.2674267936196787, 16: 0.9073355581444272, 17: 0.6437358544046801, 18: 0.07226001012164796, 19: 0.8147610404903424, 20: 0.0398071563459789, 21: 0.33145894263710146, 22: 0.4427475033216085, 23: 0.5960742455539171, 24: 0.3742968224960855, 25: 0.7064706429530805, 26: 0.9583740217729555, 27: 0.8840474621653277}","{'ay_mcr': 0.875, 'm_max': 0.75, 'az_me': 1.0, 'gy_me': 1.0, 'fd_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'gx_me': 1.0, 'gz_me': 1.0, 'ax_me': 1.0, 'fa_bin_6': 0.125, 'fa_me': 0.125, 'm_me': 0.125}",8
PerSeanceApproach,LinearDiscriminantAnalysis,3,32,15,0.706246499775645,0.705583402649285,"{7: 1.0, 8: 0.8961038961038961, 9: 1.0, 10: 0.021052631578947368, 11: 1.0, 13: 0.8673469387755102, 15: 1.0, 16: 1.0, 17: 0.7272727272727272, 18: 0.0, 19: 0.9761904761904763, 21: 0.020833333333333332, 22: 0.22222222222222227, 23: 0.38636363636363635, 24: 0.8222222222222222, 25: 1.0, 26: 0.9629629629629629, 27: 0.5454545454545455}","{7: 0.9999759863199423, 8: 0.8697957132844304, 9: 0.9999999927187359, 10: 0.02117412982859535, 11: 0.9999999405350743, 13: 0.8456642372329853, 15: 0.9999992141501597, 16: 0.9999504753413238, 17: 0.7244525150170974, 18: 1.4437301703208862e-06, 19: 0.9818959975087683, 21: 0.020860262199264488, 22: 0.22222404900276008, 23: 0.39441997629354886, 24: 0.8221681206613031, 25: 0.999523002749263, 26: 0.9631067770509515, 27: 0.5524779773561698}","{'fa_me': 1.0, 'ay_mcr': 1.0, 'az_me': 1.0, 'gy_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'gx_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0}",7
PerSeanceApproach,RandomForest,3,32,15,0.826569606819672,0.494765673321473,"{7: 1.0, 8: 1.0, 9: 0.875, 10: 0.42105263157894735, 11: 1.0, 13: 0.7653061224489796, 15: 1.0, 16: 1.0, 17: 0.5454545454545454, 18: 0.0, 19: 1.0, 21: 0.8125, 22: 0.6825396825396826, 23: 1.0, 24: 0.7999999999999999, 25: 0.9399999999999998, 26: 1.0, 27: 1.0}","{7: 0.7833048978303443, 8: 0.5819736546822585, 9: 0.3893505770126864, 10: 0.25414635689602794, 11: 0.7169760841836733, 13: 0.2722009789034662, 15: 0.4191920093795094, 16: 0.7920237664797324, 17: 0.4662246572871573, 18: 0.10403864538239538, 19: 0.7821397569444445, 21: 0.3385599991732804, 22: 0.2974241128690533, 23: 0.48038105384199137, 24: 0.3793217281946449, 25: 0.4423801587301587, 26: 0.596109948693282, 27: 0.7480235930735931}","{'fa_me': 1.0, 'ay_mcr': 1.0, 'az_me': 1.0, 'gy_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'gx_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0}",7
PerSeanceApproach,AdaBoost,3,32,15,0.813397389138056,0.813399949311244,"{7: 1.0, 8: 1.0, 9: 1.0, 10: 0.7684210526315789, 11: 1.0, 13: 0.336734693877551, 15: 1.0, 16: 1.0, 17: 0.5454545454545454, 18: 0.0, 19: 1.0, 21: 0.8333333333333334, 22: 0.5396825396825397, 23: 1.0, 24: 0.8222222222222222, 25: 0.8400000000000001, 26: 1.0, 27: 1.0}","{7: 0.9999999972737321, 8: 0.9999753387760855, 9: 0.9976737034861349, 10: 0.7362375563123753, 11: 0.9999998978587923, 13: 0.41382719474804924, 15: 0.9999872015968733, 16: 0.9999999998509783, 17: 0.5463983785643266, 18: 0.0025766897796409925, 19: 0.9998484540719007, 21: 0.7557596696116461, 22: 0.5043768439766467, 23: 0.9648356610195254, 24: 0.8051739728885885, 25: 0.8483813722195839, 26: 0.9999990464842453, 27: 0.9994363382976548}","{'fa_me': 1.0, 'ay_mcr': 1.0, 'az_me': 1.0, 'gy_me': 1.0, 'fd_me': 1.0, 'gz_me': 1.0, 'gx_me': 1.0, 'a_me': 1.0, 'ay_me': 1.0, 'ax_me': 1.0}",7
